Serial Num,Market,Vessel,Year,Processor,Reported Lbs,Converted Lbs,Price,Gear,Use,Origin,,Condition,Sub Market,Port,Unit,Month,Day,CFL Id
Z545316,752,42854,2011,6479,800,800,0.75,18,3,681,,,,608,LBS,4,11,L10987
Z545313,752,42854,2011,6479,1900,1900,0.8,18,3,708,,,,608,LBS,4,6,L10987
Z546782,752,42854,2011,6479,1821,1821,0.7,18,3,681,,,,608,LBS,1,28,L10987
Z546777,752,42854,2011,6479,2000,2000,0.6,18,3,711,,,,608,LBS,1,27,L10987
Z539424,752,42854,2011,6479,2003,2003,0.6,18,3,711,,,,608,LBS,1,26,L10987
Z539421,752,42854,2011,6479,2400,2400,0.6,18,3,711,,,,608,LBS,1,25,L10987
Z546655,752,42854,2011,6479,1000,1000,0.8,18,3,681,,,,608,LBS,3,1,L10987
Z546647,752,42854,2011,6479,1500,1500,0.7,18,3,708,,,,608,LBS,3,5,L10987
Z546663,752,42854,2011,6479,1200,1200,0.9,18,3,681,,,,608,LBS,3,25,L10987
Z546660,752,42854,2011,6479,1900,1900,0.7,18,3,681,,,,608,LBS,3,22,L10987
Z546630,752,42854,2011,6479,2000,2000,0.7,18,3,711,,,,608,LBS,2,12,L10987
Z546627,752,42854,2011,6479,2400,2400,0.7,18,3,711,,,,608,LBS,2,11,L10987
Z545310,752,42854,2011,6479,1300,1300,0.9,18,3,681,,,,608,LBS,4,5,L10987
Z545302,752,42854,2011,6479,1000,1000,0.8,18,3,681,,,,608,LBS,4,1,L10987
Z546652,752,42854,2011,6479,1800,1800,0.5,18,3,710,,,,608,LBS,2,28,L10987
Z546641,752,42854,2011,6479,2500,2500,0.6,18,3,711,,,,608,LBS,2,22,L10987
Z546636,752,42854,2011,6479,2383,2383,0.6,18,3,711,,,,608,LBS,2,21,L10987
Z547350,752,42854,2011,6479,2300,2300,0.7,18,3,681,,,,611,LBS,5,12,L10987
Z539366,752,42854,2011,6479,2300,2300,0.7,18,3,711,,,,608,LBS,2,10,L10987
Z546727,752,42854,2011,6479,1324,1324,0.7,18,3,708,,,,608,LBS,3,10,L10987
Z546723,752,42854,2011,6479,1800,1800,0.7,18,3,712,,,,608,LBS,3,9,L10987
Z546699,752,42854,2011,6479,1100,1100,0.9,18,3,681,,,,608,LBS,3,24,L10987
Z546674,752,42854,2011,6479,2010,2010,0.75,18,3,681,,,,608,LBS,3,31,L10987
Z546791,752,42854,2011,6479,2000,2000,0.7,18,3,711,,,,608,LBS,2,4,L10987
Z546788,752,42854,2011,6479,840,840,0.7,18,3,681,,,,608,LBS,2,3,L10987
Z546669,752,42854,2011,6479,1878,1878,0.75,18,3,708,,,,608,LBS,3,30,L10987
Z546666,752,42854,2011,6479,1300,1300,0.7,18,3,681,,,,608,LBS,3,26,L10987
Z545324,752,42854,2011,6479,770,770,0.8,18,3,681,,,,608,LBS,4,18,L10987
Z545321,752,42854,2011,6479,1050,1050,0.75,18,3,708,,,,608,LBS,4,16,L10987
Z539402,752,42854,2011,6479,2453,2453,0.7,18,3,711,,,,608,LBS,1,11,L10987
Z540017,752,42854,2011,6479,2000,2000,0.7,18,3,711,,,,608,LBS,1,12,L10987
Z539473,752,42854,2011,6479,1749,1749,0.7,18,3,681,,,,608,LBS,1,10,L10987
Z539470,752,42854,2011,6479,1000,1000,0.8,18,3,708,,,,608,LBS,1,8,L10987
Z539467,752,42854,2011,6479,1627,1627,0.8,18,3,708,,,,608,LBS,1,7,L10987
Z539464,752,42854,2011,6479,2000,2000,0.8,18,3,711,,,,608,LBS,1,5,L10987
Z552347,752,31218,2011,8407,726,726,0.51,18,3,686,,,,611,LBS,9,21,L07273
Z556917,752,42321,2011,7759,1493,1493,1,18,3,690,,,,611,LBS,10,18,L07273
Z549851,752,42321,2011,7759,1166,1166,0.8,18,3,712,,,,611,LBS,7,7,L07273
Z557183,752,42321,2011,7759,852,852,1,18,3,690,,,,611,LBS,11,29,L07273
Z545761,752,42321,2011,7759,549,549,0.8,18,3,689,,,,611,LBS,6,7,L07273
Z523192,752,42321,2011,32105,424,424,0.7,18,3,712,,,,611,LBS,1,6,L07273
Z545755,752,42321,2011,7759,1665,1665,0.7,18,3,712,,,,611,LBS,2,12,L07273
Z537649,752,42321,2011,80749,1562,1562,0.6,18,3,690,,,,611,LBS,2,22,L07273
Z523257,752,42321,2011,32105,1039,1039,0.3,18,3,712,,,,611,LBS,2,13,L07273
Z537669,752,42321,2011,80749,1010,1010,0.5,18,3,690,,,,611,LBS,3,1,L07273
Z537506,752,42321,2011,80749,948,948,0.6,18,3,712,,,,611,LBS,1,6,L07273
Z537587,752,42321,2011,80749,1619,1619,0.6,18,3,712,,,,611,LBS,1,27,L07273
Z547485,752,36643,2011,6479,1150,1150,0.3,18,3,684,,,,608,LBS,5,25,L55255
Z547481,752,36643,2011,6479,1160,1160,0.8,18,3,708,,,,608,LBS,5,22,L55255
Z547470,752,36643,2011,6479,921,921,0.7,18,3,708,,,,608,LBS,5,21,L55255
Z547466,752,36643,2011,6479,1110,1110,0.7,18,3,814,,,,608,LBS,5,20,L55255
Z551431,752,36643,2011,7936,1175,1175,0.5,18,3,711,,,,608,LBS,6,13,L55255
Z548195,752,36643,2011,7936,1047,1047,0.5,18,3,684,,,,608,LBS,6,8,L55255
Z548192,752,36643,2011,7936,858,858,0.5,18,3,685,,,,608,LBS,6,7,L55255
Z547505,752,36643,2011,6479,1250,1250,0.8,18,3,711,,,,608,LBS,5,31,L55255
Z548072,752,36643,2011,7936,790,790,0.5,18,3,685,,,,608,LBS,6,1,L55255
Z546620,752,36643,2011,6479,771,771,1,18,3,681,,,,608,LBS,4,11,L55255
Z546616,752,36643,2011,6479,694,694,1,18,3,681,,,,608,LBS,4,10,L55255
Z546612,752,36643,2011,6479,899,899,1,18,3,681,,,,608,LBS,4,6,L55255
Z546606,752,36643,2011,6479,910,910,0.8,18,3,708,,,,608,LBS,4,5,L55255
Z546602,752,36643,2011,6479,973,973,0.8,18,3,708,,,,608,LBS,4,4,L55255
Z546397,752,36643,2011,6479,1095,1095,1,18,3,680,,,,608,LBS,4,15,L55255
Z547538,752,36643,2011,6479,557,557,0.8,18,3,681,,,,608,LBS,5,5,L55255
Z547535,752,36643,2011,6479,642,642,0.8,18,3,681,,,,608,LBS,5,4,L55255
Z547531,752,36643,2011,6479,916,916,0.8,18,3,681,,,,608,LBS,5,3,L55255
Z547527,752,36643,2011,6479,1240,1240,0.7,18,3,711,,,,608,LBS,5,2,L55255
Z547374,752,36643,2011,6479,1400,1400,0.75,18,3,711,,,,608,LBS,5,1,L55255
Z547371,752,36643,2011,6479,970,970,0.85,18,3,681,,,,608,LBS,4,22,L55255
Z547363,752,36643,2011,6479,605,605,0.9,18,3,681,,,,608,LBS,4,20,L55255
Z546772,752,36643,2011,6479,1555,1555,0.6,18,3,814,,,,608,LBS,2,28,L55255
Z546769,752,36643,2011,6479,1183,1183,0.7,18,3,708,,,,608,LBS,2,24,L55255
Z546766,752,36643,2011,6479,905,905,0.7,18,3,710,,,,608,LBS,2,23,L55255
Z546763,752,36643,2011,6479,1295,1295,0.5,18,3,712,,,,608,LBS,2,22,L55255
Z546760,752,36643,2011,6479,1400,1400,0.5,18,3,712,,,,608,LBS,2,21,L55255
Z546400,752,36643,2011,6479,710,710,0.75,18,3,681,,,,608,LBS,4,19,L55255
Z539395,752,36643,2011,6479,1253,1253,0.7,18,3,711,,,,608,LBS,1,21,L55255
Z539392,752,36643,2011,6479,1026,1026,0.6,18,3,711,,,,608,LBS,1,19,L55255
Z539388,752,36643,2011,6479,1628,1628,0.5,18,3,711,,,,608,LBS,1,18,L55255
Z546748,752,36643,2011,6479,728,728,0.8,18,3,708,,,,608,LBS,4,1,L55255
Z540022,752,36643,2011,6479,1453,1453,0.6,18,3,711,,,,608,LBS,1,24,L55255
Z546744,752,36643,2011,6479,1065,1065,0.8,18,3,711,,,,608,LBS,3,31,L55255
Z546740,752,36643,2011,6479,880,880,0.8,18,3,708,,,,608,LBS,3,30,L55255
Z546736,752,36643,2011,6479,787,787,0.7,18,3,708,,,,608,LBS,3,25,L55255
Z547547,752,36643,2011,6479,1260,1260,0.7,18,3,710,,,,608,LBS,5,12,L55255
Z547542,752,36643,2011,6479,1000,1000,0.7,18,3,711,,,,608,LBS,5,11,L55255
Z546775,752,36643,2011,6479,1200,1200,0.6,18,3,712,,,,608,LBS,3,1,L55255
Z547355,752,36643,2011,6479,243,243,0.7,18,3,681,,,,608,LBS,4,18,L55255
Z547352,752,36643,2011,6479,1070,1070,1,18,3,681,,,,608,LBS,4,16,L55255
Z539363,752,36643,2011,6479,1713,1713,0.7,18,3,712,,,,608,LBS,2,3,L55255
Z539360,752,36643,2011,6479,1521,1521,0.6,18,3,711,,,,608,LBS,1,27,L55255
Z539357,752,36643,2011,6479,1710,1710,0.6,18,3,712,,,,608,LBS,1,26,L55255
Z539353,752,36643,2011,6479,1500,1500,0.6,18,3,712,,,,608,LBS,1,25,L55255
Z546684,752,36643,2011,6479,750,750,0.7,18,3,708,,,,608,LBS,3,10,L55255
Z546681,752,36643,2011,6479,1550,1550,0.7,18,3,813,,,,608,LBS,3,9,L55255
Z546678,752,36643,2011,6479,680,680,0.6,18,3,708,,,,608,LBS,3,2,L55255
Z546695,752,36643,2011,6479,622,622,0.85,18,3,708,,,,608,LBS,3,23,L55255
Z546691,752,36643,2011,6479,989,989,0.8,18,3,708,,,,608,LBS,3,22,L55255
Z546687,752,36643,2011,6479,1010,1010,0.9,18,3,708,,,,608,LBS,3,19,L55255
Z546785,752,36643,2011,6479,907,907,0.7,18,3,708,,,,608,LBS,2,1,L55255
Z546755,752,36643,2011,6479,1435,1435,0.7,18,3,711,,,,608,LBS,2,12,L55255
Z546752,752,36643,2011,6479,1325,1325,0.7,18,3,711,,,,608,LBS,2,11,L55255
Z546796,752,36643,2011,6479,1100,1100,0.7,18,3,711,,,,608,LBS,2,10,L55255
Z539434,752,36643,2011,6479,1072,1072,0.8,18,3,711,,,,608,LBS,1,6,L55255
Z539427,752,36643,2011,6479,1000,1000,0.8,18,3,711,,,,608,LBS,1,5,L55255
Z539384,752,36643,2011,6479,1273,1273,0.8,18,3,712,,,,608,LBS,1,13,L55255
Z539377,752,36643,2011,6479,1290,1290,0.7,18,3,711,,,,608,LBS,1,12,L55255
Z540014,752,36643,2011,6479,1197,1197,0.7,18,3,711,,,,608,LBS,1,11,L55255
Z540002,752,36643,2011,6479,824,824,0.8,18,3,711,,,,608,LBS,1,4,L55255
Z542753,752,6840,2011,41357,1076,1076,1,18,3,268,,,,223,LBS,2,10,L80419
Z531063,752,6840,2011,41357,650,650,1,18,3,268,,,,223,LBS,2,7,L80419
Z531073,752,6840,2011,41357,1429,1429,1,18,3,268,,,,223,LBS,2,9,L80419
Z559688,752,45070,2011,7759,1788,1788,0.9,18,3,711,,,,611,LBS,12,19,L67196
Z559683,752,45070,2011,7759,1501,1501,0.8,18,3,712,,,,611,LBS,12,14,L67196
Z556603,752,21569,2011,10971,42,42,1,18,3,720,,,,745,LBS,11,18,L01514
Z550023,752,35601,2011,71384,1112,1112,0.35,18,3,712,,,,608,LBS,11,22,L09857
Z550017,752,35601,2011,71384,947,947,0.35,18,3,688,,,,608,LBS,11,17,L09857
Z559838,752,35601,2011,71384,1072,1072,0.35,18,3,710,,,,608,LBS,12,21,L09857
Z559830,752,35601,2011,71384,1258,1258,0.35,18,3,710,,,,608,LBS,12,20,L09857
Z559828,752,35601,2011,71384,1892,1892,0.25,18,3,710,,,,608,LBS,12,19,L09857
Z559803,752,35601,2011,71384,826,826,0.35,18,3,708,,,,608,LBS,12,27,L09857
Z555954,752,35601,2011,71384,966,966,0.35,18,3,689,,,,608,LBS,10,25,L09857
Z550168,752,35601,2011,71384,1190,1190,0.3,18,3,712,,,,611,LBS,9,19,L09857
Z555974,752,35601,2011,71384,876,876,0.35,18,3,708,,,,608,LBS,12,18,L09857
Z555970,752,35601,2011,71384,1428,1428,0.35,18,3,710,,,,608,LBS,12,16,L09857
Z555276,752,35601,2011,71384,585,585,0.3,18,3,712,,,,611,LBS,9,20,L09857
Z555910,752,35601,2011,71384,455,455,0.35,18,3,680,,,,608,LBS,11,14,L09857
Z559847,752,35601,2011,71384,1027,1027,0.35,18,3,708,,,,608,LBS,12,26,L09857
Z550047,752,35601,2011,71384,888,888,0.35,18,3,711,,,,608,LBS,9,29,L09857
Z550044,752,35601,2011,71384,830,830,0.35,18,3,708,,,,608,LBS,9,28,L09857
Z550040,752,35601,2011,71384,986,986,0.35,18,3,708,,,,608,LBS,9,22,L09857
Z550038,752,35601,2011,71384,735,735,0.35,18,3,689,,,,608,LBS,9,21,L09857
Z559842,752,35601,2011,71384,760,760,0.35,18,3,710,,,,608,LBS,12,23,L09857
Z555917,752,35601,2011,71384,804,804,0.35,18,3,709,,,,608,LBS,12,8,L09857
Z555948,752,35601,2011,71384,1147,1147,0.3,18,3,712,,,,611,LBS,11,16,L09857
Z555830,752,35601,2011,71384,978,978,0.35,18,3,712,,,,608,LBS,10,13,L09857
Z550104,752,35601,2011,71384,634,634,0.3,18,3,712,,,,611,LBS,8,15,L09857
Z549990,752,35601,2011,71384,1133,1133,0.35,18,3,685,,,,608,LBS,8,22,L09857
Z550005,752,35601,2011,71384,830,830,0.35,18,3,681,,,,608,LBS,11,8,L09857
Z555300,752,35601,2011,71384,1014,1014,0.3,18,3,712,,,,611,LBS,10,4,L09857
Z550008,752,35601,2011,71384,738,738,0.35,18,3,681,,,,608,LBS,11,9,L09857
Z555905,752,35601,2011,71384,588,588,0.35,18,3,680,,,,608,LBS,11,10,L09857
Z555901,752,35601,2011,71384,1215,1215,0.35,18,3,681,,,,608,LBS,11,3,L09857
Z555813,752,35601,2011,71384,909,909,0.3,18,3,712,,,,611,LBS,10,12,L09857
Z555965,752,35601,2011,71384,1243,1243,0.35,18,3,710,,,,608,LBS,12,14,L09857
Z550002,752,35601,2011,71384,1126,1126,0.35,18,3,687,,,,608,LBS,10,20,L09857
Z555837,752,35601,2011,71384,882,882,0.35,18,3,681,,,,608,LBS,10,24,L09857
Z555834,752,35601,2011,71384,806,806,0.35,18,3,681,,,,608,LBS,10,19,L09857
Z559902,752,35601,2011,71384,1001,1001,0.35,18,3,681,,,,608,LBS,12,28,L09857
Z545618,752,35601,2011,71384,690,690,0.35,18,3,687,,,,608,LBS,6,15,L09857
Z545549,752,35601,2011,71384,1309,1309,0.35,18,3,765,,,,608,LBS,5,13,L09857
Z545610,752,35601,2011,71384,206,206,0.35,18,3,681,,,,608,LBS,5,31,L09857
Z545607,752,35601,2011,71384,677,677,0.35,18,3,681,,,,608,LBS,5,30,L09857
Z545602,752,35601,2011,71384,813,813,0.35,18,3,681,,,,608,LBS,5,14,L09857
Z545576,752,35601,2011,71384,980,980,0.35,18,3,675,,,,608,LBS,6,14,L09857
Z545624,752,35601,2011,71384,427,427,0.35,18,3,708,,,,608,LBS,7,19,L09857
Z545445,752,35601,2011,71384,483,483,0.35,18,3,708,,,,608,LBS,4,6,L09857
Z545440,752,35601,2011,71384,549,549,0.35,18,3,681,,,,608,LBS,3,31,L09857
Z545438,752,35601,2011,71384,878,878,0.35,18,3,681,,,,608,LBS,3,30,L09857
Z549988,752,35601,2011,71384,243,243,0.35,18,3,681,,,,608,LBS,7,25,L09857
Z549983,752,35601,2011,71384,1304,1304,0.35,18,3,708,,,,608,LBS,7,18,L09857
Z549979,752,35601,2011,71384,651,651,0.35,18,3,681,,,,608,LBS,7,14,L09857
Z533744,752,35601,2011,71384,916,916,0.35,18,3,765,,,,608,LBS,2,4,L09857
Z545431,752,35601,2011,71384,805,805,0.35,18,3,685,,,,608,LBS,3,22,L09857
Z533747,752,35601,2011,71384,1358,1358,0.35,18,3,765,,,,608,LBS,2,5,L09857
Z545434,752,35601,2011,71384,595,595,0.35,18,3,687,,,,608,LBS,3,28,L09857
Z543097,752,35601,2011,71384,536,536,0.35,18,3,681,,,,608,LBS,3,12,L09857
Z543096,752,35601,2011,71384,666,666,0.35,18,3,681,,,,608,LBS,3,10,L09857
Z545544,752,35601,2011,71384,579,579,0.35,18,3,708,,,,608,LBS,5,6,L09857
Z545539,752,35601,2011,71384,1090,1090,0.35,18,3,748,,,,608,LBS,5,4,L09857
Z545536,752,35601,2011,71384,1249,1249,0.35,18,3,708,,,,608,LBS,5,3,L09857
Z543100,752,35601,2011,71384,750,750,0.35,18,3,708,,,,608,LBS,3,19,L09857
Z543086,752,35601,2011,71384,225,225,0.35,18,3,681,,,,608,LBS,2,3,L09857
Z543002,752,35601,2011,71384,1002,1002,0.3,18,3,712,,,,611,LBS,2,10,L09857
Z545528,752,35601,2011,71384,1082,1082,0.35,18,3,681,,,,608,LBS,4,5,L09857
Z533749,752,35601,2011,71384,553,553,0.35,18,3,681,,,,608,LBS,2,8,L09857
Z545429,752,35601,2011,71384,973,973,0.35,18,3,685,,,,608,LBS,3,13,L09857
Z545531,752,35601,2011,71384,233,233,0.35,18,3,685,,,,608,LBS,4,21,L09857
Z545464,752,35601,2011,71384,972,972,0.35,18,3,708,,,,608,LBS,5,5,L09857
Z545461,752,35601,2011,71384,103,103,0.35,18,3,711,,,,608,LBS,5,1,L09857
Z545395,752,35601,2011,71384,1372,1372,0.3,18,3,712,,,,611,LBS,2,9,L09857
Z543067,752,35601,2011,71384,971,971,0.35,18,3,684,,,,608,LBS,1,18,L09857
Z543079,752,35601,2011,71384,1050,1050,0.35,18,3,765,,,,608,LBS,1,25,L09857
Z543076,752,35601,2011,71384,1220,1220,0.35,18,3,765,,,,608,LBS,1,24,L09857
Z543073,752,35601,2011,71384,1290,1290,0.35,18,3,765,,,,608,LBS,1,22,L09857
Z543070,752,35601,2011,71384,1345,1345,0.35,18,3,765,,,,608,LBS,1,21,L09857
Z543063,752,35601,2011,71384,646,646,0.35,18,3,680,,,,608,LBS,1,13,L09857
Z543059,752,35601,2011,71384,932,932,0.3,18,3,680,,,,608,LBS,1,10,L09857
Z533741,752,35601,2011,71384,703,703,0.35,18,3,680,,,,608,LBS,1,12,L09857
Z533737,752,35601,2011,71384,427,427,0.35,18,3,712,,,,608,LBS,1,6,L09857
Z543035,752,35601,2011,71384,391,391,0.3,18,3,712,,,,611,LBS,1,11,L09857
Z542997,752,35601,2011,71384,843,843,0.3,18,3,712,,,,611,LBS,1,5,L09857
Z543083,752,35601,2011,71384,900,900,0.35,18,3,680,,,,608,LBS,1,27,L09857
Z557384,752,25215,2011,8407,1005,1005,0.93,18,3,757,,,,767,LBS,10,31,L11010
Z557380,752,25215,2011,8407,616,616,1.01,18,3,757,,,,767,LBS,10,27,L11010
Z557375,752,25215,2011,8407,599,599,1,18,3,757,,,,767,LBS,10,26,L11010
Z557865,752,25215,2011,8407,405,405,1.01,18,3,757,,,,767,LBS,12,22,L11010
Z557855,752,25215,2011,8407,752,752,0.76,18,3,757,,,,767,LBS,12,15,L11010
