"shapeid","x","y","PERIMETER","AREA","DEPTH","ATOS_ID","HAB_ID","ACRES","HECTARES","ZONE_CODE","ZONE","Year","POLY_ID","dens_sm","pupratio","lin_dens","trend5yr","Sect_ID"
"142","-120.516381471","34.514346168","4.77658592472","0.9182216425","0 to -30m","1093","1093n","226.897509242","91.8221642504","n","2","2009.0","1093n","2.569054","0.230077","2.206435","-0.003793","13.0"
"143","-120.523723223","34.5201931977","4.53350073885","0.76037227281","0 to -30m","1091","1091n","187.89208053","76.0372272809","n","2","2009.0","1091n","2.78761","0.214275","2.428666","0.007236","13.0"
"144","-120.53015266","34.5249092879","4.22936141121","0.61008271611","0 to -30m","1089","1089n","150.754722292","61.0082716114","n","2","2009.0","1089n","2.824481","0.19999","2.476287","0.018841","13.0"
"145","-120.538561679","34.5294262565","4.17501281999","0.68884768409","0 to -30m","1087","1087n","170.21796975","68.8847684092","n","2","2009.0","1087n","2.846726","0.19696","2.508034","0.03246","13.0"
"146","-120.547408264","34.533209258","4.31009893946","0.75729329563","0 to -30m","1085","1085n","187.131248699","75.7293295628","n","2","2009.0","1085n","2.852877","0.182473","2.571529","0.049443","13.0"
"147","-120.557006999","34.5352284293","4.16158341619","0.71689092349","0 to -30m","1083","1083n","177.14760512","71.6890923494","n","2","2009.0","1083n","3.551979","0.163926","3.381084","0.069955","13.0"
"148","-120.566157366","34.5391977002","4.96425865294","0.86665618146","0 to -30m","1081","1081n","214.155406321","86.6656181464","n","2","2009.0","1081n","3.146892","0.160486","2.984243","0.095894","13.0"
"149","-120.574254427","34.5420871796","5.5542544594","0.92645626709","0 to -30m","1079","1079n","228.932329293","92.6456267094","n","2","2009.0","1079n","2.334787","0.138455","2.349298","0.130562","13.0"
"150","-120.617097649","34.5451111039","4.77808435194","0.87614458475","0 to -30m","1070","1070n","216.500041835","87.614458475","n","2","2009.0","1070n","1.254199","0.109751","1.444501","0.263296","13.0"
"151","-120.607238497","34.5460959288","5.55665257869","1.05011540646","0 to -30m","1072","1072n","259.489168097","105.011540646","n","2","2009.0","1072n","1.637167","0.117641","1.809594","0.238606","13.0"
"152","-120.582978291","34.5448907004","6.15436634254","0.99554330252","0 to -30m","1077","1077n","246.004107537","99.5543302522","n","2","2009.0","1077n","2.104619","0.134447","2.142941","0.166029","13.0"
"153","-120.597717928","34.5462405764","5.93305125907","1.08868147757","0 to -30m","1074","1074n","269.01905181","108.868147757","n","2","2009.0","1074n","1.781791","0.130835","1.92071","0.212824","13.0"
"154","-120.626663417","34.5469906397","4.71119880083","0.8395603276","0 to -30m","1068","1068n","207.459875016","83.9560327598","n","2","2009.0","1068n","1.071226","0.123282","1.301638","0.28874","13.0"
"155","-120.636373918","34.551594907","5.15880245762","1.05339663093","0 to -30m","1066","1066n","260.299976321","105.339663093","n","2","2009.0","1066n","1.030647","0.124994","1.285764","0.31486","13.0"
"156","-120.645830671","34.5577914069","6.31679599476","1.11094213687","0 to -30m","1064","1064n","274.519780519","111.094213687","n","2","2009.0","1064n","0.982393","0.136357","1.190523","0.340425","13.0"
"157","-120.650525954","34.5652007377","6.45061827504","1.17013733522","0 to -30m","1062","1062n","289.147232588","117.013733522","n","2","2009.0","1062n","0.028732","0.0","0.190483","0.365368","13.0"
"158","-120.657771363","34.5699472686","7.31640293256","1.04456554681","0 to -30m","1060","1060n","258.117767913","104.456554681","n","2","2009.0","1060n","0.0","0.0","0.174609","0.389716","13.0"
"159","-120.661521908","34.5800084725","7.02097077179","1.82531995343","0 to -30m","1058","1058n","451.046383392","182.531995343","n","2","2009.0","1058n","0.010456","0.0","0.206357","0.41137","13.0"
"160","-120.657731282","34.5915937496","6.76105789376","1.43380679583","0 to -30m","1056","1056n","354.301375233","143.380679583","n","2","2009.0","1056n","0.021879","0.0","0.206357","0.426827","13.0"
"161","-120.690803319","34.6010634605","8.50774006542","2.33283582944","-30 to -60m","1054","1054o","576.456287533","233.283582944","o","3","2009.0","1054o","0.058493","0.0","0.206357","0.437844","13.0"
"162","-120.6914147","34.6116396804","9.35656889983","2.55224725912","-30 to -60m","1052","1052o","630.674032562","255.224725912","o","3","2009.0","1052o","0.073357","0.0","0.238104","0.44508","13.0"
"163","-120.691059316","34.6233088633","10.5146959738","2.92414217511","-30 to -60m","1050","1050o","722.571267645","292.414217511","o","3","2009.0","1050o","0.087238","0.0","0.285725","0.449443","13.0"
"164","-120.624451587","34.6891995094","8.65971811443","1.52791573304","0 to -30m","1031","1031n","377.556200062","152.791573304","n","2","2009.0","1031n","0.131814","0.045452","0.365093","0.314344","13.0"
"165","-120.688894398","34.6339679324","10.8993120281","2.09676476524","-30 to -60m","1048","1048o","518.121857162","209.676476524","o","3","2009.0","1048o","0.094459","0.0","0.301599","0.451002","13.0"
"166","-120.686584764","34.6417024447","11.303793409","2.07433359819","-30 to -60m","1046","1046o","512.57899507","207.433359819","o","3","2009.0","1046o","0.095592","0.0","0.285725","0.448628","13.0"
"167","-120.686018042","34.6498741457","12.3698911176","2.68728545067","-30 to -60m","1044","1044o","664.0426964","268.728545067","o","3","2009.0","1044o","0.095959","0.0","0.333346","0.442843","13.0"
"168","-120.686311701","34.6571009473","12.2183989761","1.93076178897","-30 to -60m","1042","1042o","477.101628385","193.076178897","o","3","2009.0","1042o","0.080681","0.0","0.365093","0.433387","13.0"
"169","-120.685197722","34.6637802146","12.3930914816","2.29787052708","-30 to -60m","1040","1040o","567.816173156","229.787052708","o","3","2009.0","1040o","0.068859","0.0","0.365093","0.417987","13.0"
"170","-120.684140527","34.6712192997","12.8132476939","2.08923240302","-30 to -60m","1038","1038o","516.260569921","208.923240302","o","3","2009.0","1038o","0.058989","0.0","0.349219","0.393082","13.0"
"171","-120.682784916","34.6771449147","13.1639794308","1.74546917369","-30 to -60m","1036","1036o","431.314826003","174.546917369","o","3","2009.0","1036o","0.068025","0.0","0.365093","0.367074","13.0"
"172","-120.681384767","34.6826083822","13.8929642847","1.93724149237","-30 to -60m","1034","1034o","478.702797967","193.724149237","o","3","2009.0","1034o","0.081159","0.0","0.349219","0.34357","13.0"
"173","-120.678918523","34.6878632685","13.5130884002","1.55920513224","-30 to -60m","1032","1032o","385.287978987","155.920513224","o","3","2009.0","1032o","0.08369","0.043476","0.380967","0.323246","13.0"
"174","-120.622384726","34.6969687587","9.01893272039","1.99161628058","0 to -30m","1029","1029n","492.13910075","199.161628058","n","2","2009.0","1029n","0.415821","0.088231","0.587324","0.295319","13.0"
"175","-120.674398395","34.6997368577","14.3973218944","1.66960381538","-30 to -60m","1027","1027o","412.568087698","166.960381538","o","3","2009.0","1027o","0.060907","0.063827","0.793681","0.274845","13.0"
"176","-120.675733939","34.7039937451","14.3962793008","1.1486513396","-30 to -60m","1025","1025o","283.837927445","114.86513396","o","3","2009.0","1025o","0.047511","0.057689","0.873049","0.253282","13.0"
"177","-120.674881881","34.7085235142","14.7904753343","1.57460062917","-30 to -60m","1023","1023o","389.092289131","157.460062918","o","3","2009.0","1023o","0.047028","0.059997","0.841302","0.231374","13.0"
"178","-120.673740168","34.7133522032","15.444995484","1.22382695947","-30 to -60m","1021","1021o","302.414227669","122.382695947","o","3","2009.0","1021o","0.047028","0.065214","0.777808","0.209217","13.0"
"179","-120.674075964","34.7173472962","16.0331201828","1.81955480637","-30 to -60m","1019","1019o","449.621784529","181.955480637","o","3","2009.0","1019o","0.047028","0.068178","0.74606","0.187147","13.0"
"180","-120.686716021","34.7204116594","16.896341444","5.29293528154","-30 to -60m","1017","1017o","1307.91279183","529.293528154","o","3","2009.0","1017o","0.047028","0.071425","0.714313","0.16702","13.0"
"181","-120.691232844","34.7340015929","15.4531911971","6.62168884015","-30 to -60m","1015","1015o","1636.2549468","662.168884015","o","3","2009.0","1015o","0.037992","0.073167","0.698439","0.151514","13.0"
"182","-120.688330356","34.7515253278","11.7535362751","4.19690346915","-30 to -60m","1013","1013o","1037.07743272","419.690346915","o","3","2009.0","1013o","0.024858","0.074996","0.682566","0.138987","13.0"
"183","-120.649004143","34.7633744095","5.7949028637","1.17416222094","0 to -30m","1011","1011n","290.14180351","117.416222094","n","2","2009.0","1011n","0.624809","0.051279","0.650819","0.129035","13.0"
"184","-120.647358781","34.7728743558","6.54607754664","1.32654895453","0 to -30m","1009","1009n","327.797385444","132.654895453","n","2","2009.0","1009n","0.392723","0.076919","0.444461","0.121755","13.0"
"185","-120.644627311","34.7817131248","6.96027501247","1.44414011731","0 to -30m","1007","1007n","356.85479458","144.414011731","n","2","2009.0","1007n","0.187227","0.0","0.22223","0.116872","13.0"
"186","-120.641800526","34.7893753636","7.33608935266","1.37668117906","0 to -30m","1005","1005n","340.185327911","137.668117906","n","2","2009.0","1005n","0.026987","0.0","0.095241","0.113929","13.0"
"187","-120.638196129","34.7977050304","7.12994952689","1.29246380839","0 to -30m","1003","1003n","319.374762406","129.246380839","n","2","2009.0","1003n","0.032692","0.0","0.079368","0.112839","13.0"
"188","-120.681579076","34.805176034","12.6385563594","1.50947502494","-30 to -60m","1001","1001o","372.999401854","150.947502494","o","3","2009.0","1001o","0.0","0.0","0.063494","0.113982","13.0"
"189","-120.683307256","34.8098407373","12.7662289276","1.59450812191","-30 to -60m","999","999o","394.011537717","159.450812191","o","3","2009.0","999o","0.0","0.0","0.22223","0.117991","13.0"
"190","-120.513490762","34.5108273314","4.53456198516","0.76434572925","0 to -30m","1094","1094n","188.873943","76.4345729252","n","2","2009.0","1094n","2.569054","0.230077","2.206435","-0.009055","13.0"
"191","-120.51994751","34.5176281451","4.82349659607","0.94378780066","0 to -30m","1092","1092n","233.215044506","94.378780066","n","2","2009.0","1092n","2.518929","0.223203","2.174688","0.00168","13.0"
"192","-120.527108275","34.5226228368","4.45271668928","0.74067094843","0 to -30m","1090","1090n","183.023777253","74.0670948427","n","2","2009.0","1090n","2.746353","0.20799","2.396919","0.012956","13.0"
"193","-120.53419184","34.5270987761","4.48782613725","0.91763631391","0 to -30m","1088","1088n","226.752871396","91.7636313907","n","2","2009.0","1088n","2.831572","0.198464","2.492161","0.025109","13.0"
"194","-120.542857826","34.5313877919","4.37637938263","0.82917081465","0 to -30m","1086","1086n","204.892570455","82.9170814648","n","2","2009.0","1086n","2.829737","0.185176","2.539782","0.040569","13.0"
"195","-120.552169628","34.5341963581","4.18573237552","0.73020357646","0 to -30m","1084","1084n","180.43723331","73.0203576459","n","2","2009.0","1084n","2.687344","0.178286","2.412793","0.059174","13.0"
"196","-120.561713695","34.5370161901","4.57336237348","0.86403536613","0 to -30m","1082","1082n","213.507788749","86.4035366132","n","2","2009.0","1082n","3.498562","0.160213","3.333463","0.082048","13.0"
"197","-120.570210146","34.540933744","5.30806255833","0.88463896228","0 to -30m","1080","1080n","218.599048234","88.4638962275","n","2","2009.0","1080n","3.047688","0.150936","2.904875","0.112641","13.0"
"198","-120.621898093","34.5453000764","4.45523289113","0.73261863997","0 to -30m","1069","1069n","181.034008499","73.2618639968","n","2","2009.0","1069n","1.16893","0.116878","1.365133","0.275903","13.0"
"199","-120.612092997","34.5452155223","5.05444536831","0.89620186062","0 to -30m","1071","1071n","221.456302639","89.6201860616","n","2","2009.0","1071n","1.637167","0.118806","1.793721","0.250869","13.0"
"200","-120.578602576","34.543920497","6.09421325988","1.18673553364","0 to -30m","1078","1078n","293.248736742","118.673553364","n","2","2009.0","1078n","2.334787","0.137398","2.365172","0.148601","13.0"
"201","-120.602475677","34.5463485952","5.77901792978","1.05765161801","0 to -30m","1073","1073n","261.351406527","105.765161801","n","2","2009.0","1073n","1.637167","0.117641","1.809594","0.226349","13.0"
"202","-120.587420441","34.5451932645","6.28384856002","1.20147565077","0 to -30m","1076","1076n","296.891099007","120.147565077","n","2","2009.0","1076n","1.819907","0.129623","1.936583","0.182676","13.0"
"203","-120.631415096","34.5495700815","4.88584309307","0.9215388054","0 to -30m","1067","1067n","227.717198045","92.1538805399","n","2","2009.0","1067n","1.045801","0.124994","1.285764","0.301826","13.0"
"204","-120.641933683","34.5535648108","5.61552321084","1.14971008232","0 to -30m","1065","1065n","284.099548468","114.971008232","n","2","2009.0","1065n","1.005533","0.132347","1.22227","0.327735","13.0"
"205","-120.64894012","34.5609589254","6.28171149054","0.97647301394","0 to -30m","1063","1063n","241.291736602","97.647301394","n","2","2009.0","1063n","0.913106","0.107687","1.142902","0.352972","13.0"
"206","-120.654085524","34.5676957485","6.02801354299","1.06721063532","0 to -30m","1061","1061n","263.713491146","106.721063532","n","2","2009.0","1061n","0.0","0.0","0.158736","0.377584","13.0"
"207","-120.660736829","34.5736323243","6.62212044835","1.31145420289","0 to -30m","1059","1059n","324.067391083","131.145420289","n","2","2009.0","1059n","0.010456","0.0","0.206357","0.401398","13.0"
"208","-120.660026693","34.5865109155","7.00793642667","1.53550022588","0 to -30m","1057","1057n","379.430369058","153.550022588","n","2","2009.0","1057n","0.010456","0.0","0.190483","0.419742","13.0"
"209","-120.655676684","34.5963665481","6.87451405266","1.56129106588","0 to -30m","1055","1055n","385.803424414","156.129106588","n","2","2009.0","1055n","0.032445","0.0","0.22223","0.432804","13.0"
"210","-120.691938195","34.606405735","8.76004180469","1.97483000999","-30 to -60m","1053","1053o","487.991122952","197.483000999","o","3","2009.0","1053o","0.065543","0.0","0.22223","0.441952","13.0"
"211","-120.690967023","34.6174442365","9.94841457951","2.73766730805","-30 to -60m","1051","1051o","676.492324486","273.766730805","o","3","2009.0","1051o","0.087238","0.0","0.269851","0.44756","13.0"
"212","-120.690376607","34.6292321854","11.0433605494","3.20307801066","-30 to -60m","1049","1049o","791.497813693","320.307801066","o","3","2009.0","1049o","0.087238","0.0","0.285725","0.450622","13.0"
"213","-120.687824636","34.6379058076","11.2527100026","2.42698873405","-30 to -60m","1047","1047o","599.721976945","242.698873405","o","3","2009.0","1047o","0.09268","0.0","0.285725","0.450403","13.0"
"214","-120.686232458","34.6455887023","11.6712988501","2.42730765762","-30 to -60m","1045","1045o","599.800784675","242.730765762","o","3","2009.0","1045o","0.095959","0.0","0.285725","0.446132","13.0"
"215","-120.684937856","34.6535546066","12.3230101436","2.1397112394","-30 to -60m","1043","1043o","528.734162041","213.97112394","o","3","2009.0","1043o","0.095959","0.0","0.380967","0.438673","13.0"
"216","-120.68548244","34.660242389","12.2850054384","2.17368069115","-30 to -60m","1041","1041o","537.128196374","217.368069115","o","3","2009.0","1041o","0.068859","0.0","0.349219","0.426687","13.0"
"217","-120.685705671","34.6677881534","12.7333419891","2.68022795324","-30 to -60m","1039","1039o","662.298750805","268.022795324","o","3","2009.0","1039o","0.063699","0.0","0.365093","0.406106","13.0"
"218","-120.684110914","34.6744383865","13.2595793152","2.1454019836","-30 to -60m","1037","1037o","530.140375557","214.54019836","o","3","2009.0","1037o","0.068025","0.0","0.365093","0.379849","13.0"
"219","-120.681450661","34.6798162812","13.7548364401","2.05308417745","-30 to -60m","1035","1035o","507.328148853","205.308417745","o","3","2009.0","1035o","0.081159","0.0","0.365093","0.35489","13.0"
"220","-120.682537934","34.6854895102","12.8929994748","1.82900447394","-30 to -60m","1033","1033o","451.956848237","182.900447394","o","3","2009.0","1033o","0.09074","0.0","0.365093","0.333003","13.0"
"221","-120.623792625","34.6928045699","8.84172345935","1.60694791691","0 to -30m","1030","1030n","397.085478006","160.694791691","n","2","2009.0","1030n","0.363901","0.030301","0.539703","0.305044","13.0"
